Facility Number,School Type,Facility Name,Facility Address,County,Tdap/Td,Meningococcal,Hepatitis A,Hepatitis B,MMR,Polio,Varicella
9057808000,Public ISD,UNIVERSAL ACADEMY,"2616 N MACARTHUR BLVD, IRVING, TX, .",Dallas,90.4761904761905%,89.6825396825397%,96.031746031746%,99.2063492063492%,98.4126984126984%,96.8253968253968%,98.4126984126984%
9227806000,Public ISD,UNIVERSITY OF TEXAS UNIVERSITY CHARTER S,"2200 E 6TH ST, AUSTIN, TX, .",Travis,87.5%,87.5%,87.5%,87.5%,87.5%,87.5%,87.5%
9057803000,Public ISD,UPLIFT EDUCATION,"3000 PEGASUS PARK DR STE 1100, DALLAS, TX, .",Dallas,97.7103036336486%,97.6605276256844%,99.5520159283226%,99.4026879044301%,99.3529118964659%,99.3031358885017%,99.3529118964659%
9212804000,Public ISD,UT TYLER UNIVERSITY ACADEMY,"3900 UNIVERSITY BLVD INGENUITY CENTER, TYLER, TX, .",Smith,95.5882352941177%,95.5882352941177%,100%,100%,100%,100%,98.5294117647059%
9232904000,Public ISD,UTOPIA ISD,"P O BOX 880, UTOPIA, TX, .",Uvalde,66.6666666666667%,66.6666666666667%,66.6666666666667%,66.6666666666667%,66.6666666666667%,66.6666666666667%,61.1111111111111%
9068803000,Public ISD,UTPB STEM ACADEMY,"4901 E UNIVERSITY BLVD, ODESSA, TX, .",Ector,93.6507936507936%,93.6507936507936%,93.6507936507936%,93.6507936507936%,93.6507936507936%,93.6507936507936%,93.6507936507936%
9232903000,Public ISD,UVALDE CISD,"P O BOX 1909, UVALDE, TX, .",Uvalde,98.0327868852459%,98.0327868852459%,99.344262295082%,99.0163934426229%,99.344262295082%,98.6885245901639%,99.344262295082%
7240120101,Private School,United Day School,"1701 San Isidro Pkwy, Laredo, TX, .",Webb,100%,100%,100%,100%,100%,100%,100%
9227824000,Public ISD,VALERE PUBLIC SCHOOLS,"5800 E MARTIN LUTHER KING JR BLVD, AUSTIN, TX, .",Travis,12.280701754386%,10.5263157894737%,80.7017543859649%,80.7017543859649%,50.8771929824561%,77.1929824561403%,47.3684210526316%
9018904000,Public ISD,VALLEY MILLS ISD,"P O BOX 518, VALLEY MILLS, TX, .",Bosque,95.9183673469388%,95.9183673469388%,97.9591836734694%,97.9591836734694%,97.9591836734694%,97.9591836734694%,97.9591836734694%
9108916000,Public ISD,VALLEY VIEW ISD,"9701 S JACKSON RD, PHARR, TX, .",Hidalgo,97.1428571428571%,96.3265306122449%,99.5918367346939%,100%,100%,100%,99.5918367346939%
9049903000,Public ISD,VALLEY VIEW ISD,"106 NEWTON, VALLEY VIEW, TX, .",Cooke,86.1538461538462%,86.1538461538462%,93.8461538461538%,93.8461538461538%,93.8461538461538%,93.8461538461538%,93.8461538461538%
9227829000,Public ISD,VALOR PUBLIC SCHOOLS,"220 FOREMOST DR, AUSTIN, TX, .",Travis,72.3849372384937%,72.3849372384937%,76.5690376569038%,76.5690376569038%,76.5690376569038%,76.9874476987448%,76.1506276150628%
9091908000,Public ISD,VAN ALSTYNE ISD,"1096 N WACO, VAN ALSTYNE, TX, .",Grayson,90.1554404145078%,90.1554404145078%,94.300518134715%,93.7823834196891%,94.300518134715%,94.300518134715%,92.7461139896373%
9234906000,Public ISD,VAN ISD,"P O BOX 697, VAN, TX, .",Van Zandt,96.7391304347826%,98.3695652173913%,98.9130434782609%,97.2826086956522%,99.4565217391304%,97.2826086956522%,99.4565217391304%
9158906000,Public ISD,VAN VLECK ISD,"142 S 4TH ST, VAN VLECK, TX, 75243",Matagorda,97.2602739726028%,97.2602739726028%,98.6301369863014%,98.6301369863014%,98.6301369863014%,98.6301369863014%,98.6301369863014%
9108808000,Public ISD,VANGUARD ACADEMY,"2510 S VETERANS BLVD, EDINBURG, TX, .",Hidalgo,99.7885835095137%,99.7885835095137%,99.7885835095137%,99.7885835095137%,99.7885835095137%,99.7885835095137%,99.7885835095137%
9180902000,Public ISD,VEGA ISD,"P O BOX 190, VEGA, TX, .",Oldham,90.3225806451613%,90.3225806451613%,93.5483870967742%,93.5483870967742%,93.5483870967742%,93.5483870967742%,93.5483870967742%
9126908000,Public ISD,VENUS ISD,"P O BOX 364, VENUS, TX, .",Johnson,95.3947368421053%,95.3947368421053%,98.6842105263158%,98.6842105263158%,98.6842105263158%,98.6842105263158%,98.6842105263158%
9226908000,Public ISD,VERIBEST ISD,"P O BOX 490, VERIBEST, TX, .",Tom Green,94.7368421052632%,100%,89.4736842105263%,94.7368421052632%,94.7368421052632%,94.7368421052632%,89.4736842105263%
9244903000,Public ISD,VERNON ISD,"1713 WILBARGER ST, VERNON, TX, .",Wilbarger,98.3606557377049%,98.3606557377049%,98.3606557377049%,98.3606557377049%,98.3606557377049%,98.3606557377049%,98.3606557377049%
9235902000,Public ISD,VICTORIA ISD,"P O BOX 1759, VICTORIA, TX, .",Victoria,98.9059080962801%,98.9059080962801%,99.3435448577681%,99.562363238512%,99.4529540481401%,99.4529540481401%,99.2341356673961%
9181907000,Public ISD,VIDOR ISD,"1255 N MAIN ST, VIDOR, TX, .",Orange,94.8948948948949%,94.8948948948949%,94.8948948948949%,96.996996996997%,96.996996996997%,96.996996996997%,96.996996996997%
9057847000,Public ISD,VILLAGE TECH SCHOOLS,"402 W DANIELDALE RD, DUNCANVILLE, TX, .",Dallas,78.8135593220339%,54.2372881355932%,86.4406779661017%,90.6779661016949%,92.3728813559322%,89.8305084745763%,87.2881355932204%
9071809000,Public ISD,VISTA DEL FUTURO CHARTER SCHOOL,"785 SOUTHWESTERN DR, EL PASO, TX, .",El Paso,96.1538461538462%,96.1538461538462%,96.1538461538462%,96.1538461538462%,96.1538461538462%,96.1538461538462%,96.1538461538462%
9143904000,Public ISD,VYSEHRAD ISD,"595 COUNTY RD 182, HALLETTSVILLE, TX, .",Lavaca,100%,100%,100%,100%,100%,100%,100%
7161300001,Private School,Valor Preparatory Academy (NAUMS),"4600 Sanger Ave., Waco, TX, .",Mclennan,82.3529411764706%,82.3529411764706%,82.3529411764706%,85.2941176470588%,85.2941176470588%,88.2352941176471%,85.2941176470588%
7199300001,Private School,Vandermont,"2816 Winchester Dr., Royse City, TX, .",Rockwall,57.1428571428571%,57.1428571428571%,57.1428571428571%,57.1428571428571%,57.1428571428571%,57.1428571428571%,57.1428571428571%
7161190001,Private School,Vanguard College Preparatory School,"2517 MT Carmel, Waco, TX, .",Mclennan,97.8723404255319%,97.8723404255319%,97.8723404255319%,97.8723404255319%,95.7446808510638%,95.7446808510638%,95.7446808510638%
7227231001,Private School,Veritas Academy (NAUMS),"13401 Escarpment Blvd, Austin, TX, .",Travis,80%,77.7777777777778%,82.2222222222222%,82.2222222222222%,82.2222222222222%,82.2222222222222%,80%
7101123001,Private School,Veritas Christian Academy of Houston,"7000 Ferris Street, Bellaire, TX, .",Harris,100%,100%,100%,100%,100%,100%,100%
7123300001,Private School,Veritas Classical Academy,"PO Box 5344, Beaumont, TX, .",Jefferson,85.7142857142857%,85.7142857142857%,85.7142857142857%,85.7142857142857%,85.7142857142857%,85.7142857142857%,85.7142857142857%
7184122001,Private School,Victory Baptist Academy,"1311 E. Bankhead Dr., Weatherford, TX, .",Parker,92.3076923076923%,92.3076923076923%,92.3076923076923%,92.3076923076923%,92.3076923076923%,92.3076923076923%,92.3076923076923%
7249200001,Private School,Victory Christian Academy,"600 West Mulberry, Decatur, TX, .",Wise,62.5%,62.5%,62.5%,62.5%,62.5%,62.5%,62.5%
7101165101,Private School,Village School,"13077 Westella, Houston, TX, .",Harris,99.1379310344828%,100%,99.1379310344828%,100%,97.4137931034483%,99.1379310344828%,99.1379310344828%
9161914000,Public ISD,WACO ISD,"P O BOX 27, WACO, TX, .",Mclennan,96.6703662597114%,96.7813540510544%,98.7791342952275%,99.0011098779134%,98.7791342952275%,98.8901220865705%,97.8912319644839%
9089905000,Public ISD,WAELDER ISD,"P O BOX 247, WAELDER, TX, .",Gonzales,100%,100%,100%,100%,100%,100%,100%
9226906000,Public ISD,WALL ISD,"P O BOX 259, WALL, TX, 78729",Tom Green,95.959595959596%,97.979797979798%,98.989898989899%,98.989898989899%,98.989898989899%,98.989898989899%,98.989898989899%
9237904000,Public ISD,WALLER ISD,"2214 WALLER ST, WALLER, TX, .",Waller,96.8888888888889%,96.8888888888889%,98.962962962963%,99.4074074074074%,99.2592592592593%,99.2592592592593%,99.2592592592593%
9049908000,Public ISD,WALNUT BEND ISD,"47 C R 198, GAINESVILLE, TX, .",Cooke,100%,100%,100%,100%,100%,100%,100%
9018905000,Public ISD,WALNUT SPRINGS ISD,"P O BOX 63, WALNUT SPRINGS, TX, .",Bosque,88.8888888888889%,88.8888888888889%,100%,100%,100%,100%,100%
9229904000,Public ISD,WARREN ISD,"P O BOX 69, WARREN, TX, .",Tyler,100%,100%,100%,100%,100%,100%,100%
9102903000,Public ISD,WASKOM ISD,"P O BOX 748, WASKOM, TX, .",Harrison,98.3870967741936%,98.3870967741936%,98.3870967741936%,98.3870967741936%,98.3870967741936%,98.3870967741936%,98.3870967741936%
9226905000,Public ISD,WATER VALLEY ISD,"P O BOX 250, WATER VALLEY, TX, .",Tom Green,100%,100%,100%,100%,100%,100%,100%
9070912000,Public ISD,WAXAHACHIE ISD,"411 N GIBSON ST, WAXAHACHIE, TX, .",Ellis,95.7446808510638%,95.6195244055069%,97.1214017521902%,97.747183979975%,97.622027534418%,97.622027534418%,97.3717146433041%
9184903000,Public ISD,WEATHERFORD ISD,"1100 LONGHORN DR, WEATHERFORD, TX, .",Parker,95.3767123287671%,95.5479452054795%,97.6027397260274%,98.458904109589%,98.2876712328767%,98.458904109589%,97.7739726027397%
9240904000,Public ISD,WEBB CISD,"P O BOX 206, BRUNI, TX, .",Webb,100%,100%,100%,100%,100%,100%,100%
9045905000,Public ISD,WEIMAR ISD,"1189 HWY 90 W, WEIMAR, TX, .",Colorado,97.9591836734694%,97.9591836734694%,97.9591836734694%,97.9591836734694%,97.9591836734694%,97.9591836734694%,97.9591836734694%
9044902000,Public ISD,WELLINGTON ISD,"609 15TH ST, WELLINGTON, TX, .",Collingsworth,93.75%,93.75%,95.8333333333333%,95.8333333333333%,95.8333333333333%,95.8333333333333%,95.8333333333333%
9223904000,Public ISD,WELLMAN-UNION CISD,"P O BOX 69, WELLMAN, TX, .",Terry,82.3529411764706%,82.3529411764706%,82.3529411764706%,82.3529411764706%,82.3529411764706%,82.3529411764706%,82.3529411764706%
9037909000,Public ISD,WELLS ISD,"P O BOX 469, WELLS, TX, .",Cherokee,100%,100%,100%,100%,100%,100%,100%
9108913000,Public ISD,WESLACO ISD,"P O BOX 266, WESLACO, TX, .",Hidalgo,99.9174917491749%,98.2673267326733%,99.8349834983498%,99.8349834983498%,99.7524752475248%,99.8349834983498%,99.6699669966997%
9100908000,Public ISD,WEST HARDIN COUNTY CISD,"39227 HWY 105, SARATOGA, TX, .",Hardin,97.6744186046512%,97.6744186046512%,97.6744186046512%,97.6744186046512%,97.6744186046512%,97.6744186046512%,97.6744186046512%
9161916000,Public ISD,WEST ISD,"P O BOX 655, WEST, TX, .",Mclennan,96.551724137931%,96.551724137931%,97.7011494252874%,97.7011494252874%,97.7011494252874%,97.7011494252874%,97.7011494252874%
9181906000,Public ISD,WEST ORANGE-COVE CISD,"P O BOX 1107, ORANGE, TX, .",Orange,96.2732919254658%,97.5155279503106%,96.2732919254658%,96.2732919254658%,97.5155279503106%,96.8944099378882%,97.5155279503106%
9178915000,Public ISD,WEST OSO ISD,"5350 BEAR LN, CORPUS CHRISTI, TX, .",Nueces,96.8503937007874%,98.4251968503937%,96.8503937007874%,98.4251968503937%,97.6377952755906%,97.6377952755906%,96.8503937007874%
9201914000,Public ISD,WEST RUSK COUNTY CONSOLIDATED ISD,"P O BOX 168, NEW LONDON, TX, .",Rusk,95.5056179775281%,95.5056179775281%,98.876404494382%,98.876404494382%,98.876404494382%,98.876404494382%,98.876404494382%
9202905000,Public ISD,WEST SABINE ISD,"P O BOX 869, PINELAND, TX, .",Sabine,95.4545454545455%,97.7272727272727%,97.7272727272727%,97.7272727272727%,97.7272727272727%,97.7272727272727%,97.7272727272727%
9168903000,Public ISD,WESTBROOK ISD,"P O BOX 99, WESTBROOK, TX, .",Mitchell,92.8571428571429%,92.8571428571429%,100%,100%,100%,100%,100%
9220810000,Public ISD,WESTLAKE ACADEMY CHARTER SCHOOL,"2600 J T OTTINGER RD, WESTLAKE, TX, .",Tarrant,93.6708860759494%,93.6708860759494%,93.6708860759494%,93.6708860759494%,93.6708860759494%,93.6708860759494%,93.6708860759494%
9073904000,Public ISD,WESTPHALIA ISD,"124 COUNTY RD 3000, LOTT, TX, .",Falls,77.7777777777778%,83.3333333333333%,94.4444444444445%,100%,100%,100%,100%
9001908000,Public ISD,WESTWOOD ISD,"4524 W OAK, PALESTINE, TX, .",Anderson,100%,100%,100%,100%,100%,100%,100%
9241904000,Public ISD,WHARTON ISD,"2100 N FULTON ST, WHARTON, TX, .",Wharton,98.9247311827957%,98.9247311827957%,98.9247311827957%,98.9247311827957%,98.9247311827957%,98.9247311827957%,98.9247311827957%
9242903000,Public ISD,WHEELER ISD,"P O BOX 1010, WHEELER, TX, .",Wheeler,88.2352941176471%,88.2352941176471%,91.1764705882353%,94.1176470588235%,91.1764705882353%,91.1764705882353%,91.1764705882353%
9033904000,Public ISD,WHITE DEER ISD,"601 OMOHUNDRO, WHITE DEER, TX, .",Carson,100%,100%,100%,100%,100%,100%,100%
9092908000,Public ISD,WHITE OAK ISD,"200 S WHITE OAK RD, WHITE OAK, TX, .",Gregg,99.0990990990991%,99.0990990990991%,100%,100%,100%,100%,99.0990990990991%
9220920000,Public ISD,WHITE SETTLEMENT ISD,"8224 WHITE SETTLEMENT RD, WHITE SETTLEMENT, TX, .",Tarrant,96.5725806451613%,96.7741935483871%,96.9758064516129%,97.5806451612903%,97.7822580645161%,97.5806451612903%,97.7822580645161%
9040902000,Public ISD,WHITEFACE CISD,"P O BOX 7, WHITEFACE, TX, .",Cochran,87.5%,87.5%,95.8333333333333%,95.8333333333333%,95.8333333333333%,95.8333333333333%,95.8333333333333%
9212906000,Public ISD,WHITEHOUSE ISD,"104 HWY 110 N, WHITEHOUSE, TX, .",Smith,95.0777202072539%,94.8186528497409%,97.4093264248705%,98.1865284974093%,97.6683937823834%,97.4093264248705%,97.4093264248705%
9091909000,Public ISD,WHITESBORO ISD,"115 FOURTH ST, WHITESBORO, TX, .",Grayson,92.5%,92.5%,92.5%,90.8333333333333%,92.5%,92.5%,92.5%
9091910000,Public ISD,WHITEWRIGHT ISD,"P O BOX 888, WHITEWRIGHT, TX, .",Grayson,95.0819672131148%,93.4426229508197%,93.4426229508197%,93.4426229508197%,93.4426229508197%,93.4426229508197%,93.4426229508197%
9110908000,Public ISD,WHITHARRAL ISD,"P O BOX 225, WHITHARRAL, TX, .",Hockley,88.2352941176471%,82.3529411764706%,94.1176470588235%,94.1176470588235%,94.1176470588235%,94.1176470588235%,88.2352941176471%
9109911000,Public ISD,WHITNEY ISD,"P O BOX 518, WHITNEY, TX, .",Hill,91.9191919191919%,91.9191919191919%,96.969696969697%,97.979797979798%,97.979797979798%,96.969696969697%,97.979797979798%
9243905000,Public ISD,WICHITA FALLS ISD,"P O BOX 97533, WICHITA FALLS, TX, .",Wichita,98.8317757009346%,98.8317757009346%,99.1822429906542%,99.5327102803738%,99.5327102803738%,99.5327102803738%,99.4158878504673%
9180904000,Public ISD,WILDORADO ISD,"P O BOX 120, WILDORADO, TX, .",Oldham,100%,100%,100%,100%,100%,100%,100%
9170904000,Public ISD,WILLIS ISD,"612 N CAMPBELL ST, WILLIS, TX, .",Montgomery,95.6923076923077%,95.6923076923077%,97.3846153846154%,98%,99.5384615384615%,97.8461538461539%,97.6923076923077%
9234907000,Public ISD,WILLS POINT ISD,"338 W N COMMERCE ST, WILLS POINT, TX, .",Van Zandt,98.1566820276498%,98.1566820276498%,98.1566820276498%,98.1566820276498%,98.1566820276498%,98.1566820276498%,97.6958525345622%
9153907000,Public ISD,WILSON ISD,"P O BOX 9, WILSON, TX, .",Lynn,40%,46.6666666666667%,80%,93.3333333333333%,66.6666666666667%,66.6666666666667%,66.6666666666667%
9105905000,Public ISD,WIMBERLEY ISD,"951 FM 2325, WIMBERLEY, TX, .",Hays,87.8151260504202%,88.2352941176471%,93.6974789915966%,94.9579831932773%,94.1176470588235%,94.1176470588235%,92.0168067226891%
9005904000,Public ISD,WINDTHORST ISD,"P O BOX 190, WINDTHORST, TX, .",Archer,95.1219512195122%,95.1219512195122%,95.1219512195122%,95.1219512195122%,95.1219512195122%,95.1219512195122%,95.1219512195122%
9248902000,Public ISD,WINK-LOVING ISD,"P O BOX 637, WINK, TX, .",Winkler,96.6666666666667%,96.6666666666667%,96.6666666666667%,96.6666666666667%,96.6666666666667%,96.6666666666667%,96.6666666666667%
9212910000,Public ISD,WINONA ISD,"611 WILDCAT DR, WINONA, TX, .",Smith,98.7341772151899%,98.7341772151899%,98.7341772151899%,98.7341772151899%,98.7341772151899%,98.7341772151899%,98.7341772151899%
9200904000,Public ISD,WINTERS ISD,"603 N HEIGHTS ST, WINTERS, TX, .",Runnels,97.0588235294118%,97.0588235294118%,97.0588235294118%,97.0588235294118%,97.0588235294118%,97.0588235294118%,97.0588235294118%
9174906000,Public ISD,WODEN ISD,"P O BOX 100, WODEN, TX, .",Nacogdoches,91.9354838709677%,88.7096774193548%,96.7741935483871%,96.7741935483871%,96.7741935483871%,96.7741935483871%,96.7741935483871%
9116909000,Public ISD,WOLFE CITY ISD,"505 W HANNA ST, WOLFE CITY, TX, .",Hunt,98%,98%,98%,98%,98%,98%,98%
9196902000,Public ISD,WOODSBORO ISD,"P O DRAWER 770, WOODSBORO, TX, .",Refugio,97.1428571428571%,97.1428571428571%,97.1428571428571%,97.1428571428571%,97.1428571428571%,97.1428571428571%,97.1428571428571%
9224902000,Public ISD,WOODSON ISD,"P O BOX 287, WOODSON, TX, .",Throckmorton,81.8181818181818%,81.8181818181818%,90.9090909090909%,90.9090909090909%,90.9090909090909%,90.9090909090909%,90.9090909090909%
9229903000,Public ISD,WOODVILLE ISD,"505 N CHARLTON ST, WOODVILLE, TX, .",Tyler,95.8333333333333%,95.8333333333333%,95.8333333333333%,95.8333333333333%,95.8333333333333%,95.8333333333333%,95.8333333333333%
9081905000,Public ISD,WORTHAM ISD,"P O BOX 247, WORTHAM, TX, .",Freestone,100%,100%,100%,100%,100%,100%,97.4358974358975%
9221912000,Public ISD,WYLIE ISD,"6251 BUFFALO GAP RD, ABILENE, TX, .",Taylor,95.8904109589041%,95.8904109589041%,97.9452054794521%,97.9452054794521%,98.1735159817352%,97.716894977169%,97.716894977169%
9043914000,Public ISD,WYLIE ISD,"P O BOX 490, WYLIE, TX, .",Collin,97.052913596785%,97.2538513060951%,98.4594775619558%,98.7943737441393%,98.3924983255191%,98.3924983255191%,98.4594775619558%
7070190001,Private School,Waxahachie Preparatory Academy,"1116 Brown St., Waxahachie, TX, .",Ellis,61.5384615384615%,69.2307692307692%,84.6153846153846%,69.2307692307692%,69.2307692307692%,76.9230769230769%,69.2307692307692%
7184180002,Private School,Weatherford Christian School,"2300 Ranger Hwy, Weatherford, TX, .",Parker,80%,80%,80%,80%,80%,83.3333333333333%,80%
7101121001,Private School,Westbury Christian School,"10420 Hillcroft St, Houston, TX, .",Harris,89.1891891891892%,89.1891891891892%,89.1891891891892%,89.1891891891892%,89.1891891891892%,89.1891891891892%,89.1891891891892%
7101108001,Private School,Western Academy,"1511 Butlercrest, Houston, TX, .",Harris,65.1162790697674%,62.7906976744186%,95.3488372093024%,95.3488372093024%,95.3488372093024%,97.6744186046512%,95.3488372093024%
7079135001,Private School,Westlake Preparatory Lutheran Academy,"23300 Bellaire Blvd, Richmond, TX, .",Fort Bend,84.6153846153846%,84.6153846153846%,84.6153846153846%,84.6153846153846%,84.6153846153846%,84.6153846153846%,84.6153846153846%
7243180001,Private School,Wichita Christian School,"1615 Midwestern Parkway, Wichita Falls, TX, .",Wichita,100%,100%,100%,100%,100%,100%,100%
7043200001,Private School,Wylie Preparatory School (NAUMS),"4131 Skyview Ct, Wylie, TX, .",Collin,68.1818181818182%,68.1818181818182%,81.8181818181818%,81.8181818181818%,81.8181818181818%,81.8181818181818%,81.8181818181818%
9250905000,Public ISD,YANTIS ISD,"105 W OAK ST, YANTIS, TX, .",Wood,95%,95%,100%,100%,100%,100%,100%
9101873000,Public ISD,YELLOWSTONE COLLEGE PREPARATORY,"3000 TRULLEY ST STE 200, HOUSTON, TX, .",Harris,82.7160493827161%,80.2469135802469%,97.5308641975309%,100%,98.7654320987654%,100%,98.7654320987654%
9101845000,Public ISD,YES PREP PUBLIC SCHOOLS INC,"5455 S LOOP E FWY, HOUSTON, TX, 77038",Harris,56.9073083778966%,50.3119429590018%,74.0196078431373%,74.9108734402852%,73.3065953654189%,72.1033868092692%,72.3707664884136%
